user_id_1,user_id_2,source_ip_hash
437216,96661,463bb0da236e7e52f64b0f7dd8d1128f
987133,96661,463bb0da236e7e52f64b0f7dd8d1128f
785547,599695,463e352c210dc1d6d5ad20d46d5884a3
799600,820479,4643be565974aba9f9734845932812b2
665241,935286,4646d46e92eaf8cbfff4f0dbe9f12941
107400,115899,4647c0ec5a38006b1a13013f4d223ad7
406748,410774,4650ac333ac8982be4ed59c2586bc5de
813225,714826,465b9de3178d67c889c33f4eb1eb28eb
940801,443356,466c82af7e42f8bb7a053caa8edadb05
752629,983373,466d5c9111aeb112de27df54264f236f
253680,739916,466f9486477ea1450c3820c4faedc013
359049,846810,4680c40b9b365917160a04fadfe8e10b
821732,965992,468393aeb02fe233996b677d6a450f3e
821732,403145,468393aeb02fe233996b677d6a450f3e
821732,58634,468393aeb02fe233996b677d6a450f3e
821732,623690,468393aeb02fe233996b677d6a450f3e
821732,401325,468393aeb02fe233996b677d6a450f3e
821732,948749,468393aeb02fe233996b677d6a450f3e
821732,874894,468393aeb02fe233996b677d6a450f3e
821732,972303,468393aeb02fe233996b677d6a450f3e
821732,996815,468393aeb02fe233996b677d6a450f3e
965992,403145,468393aeb02fe233996b677d6a450f3e
965992,58634,468393aeb02fe233996b677d6a450f3e
965992,623690,468393aeb02fe233996b677d6a450f3e
965992,401325,468393aeb02fe233996b677d6a450f3e
965992,948749,468393aeb02fe233996b677d6a450f3e
965992,874894,468393aeb02fe233996b677d6a450f3e
965992,972303,468393aeb02fe233996b677d6a450f3e
965992,996815,468393aeb02fe233996b677d6a450f3e
403145,58634,468393aeb02fe233996b677d6a450f3e
403145,623690,468393aeb02fe233996b677d6a450f3e
403145,401325,468393aeb02fe233996b677d6a450f3e
403145,948749,468393aeb02fe233996b677d6a450f3e
403145,874894,468393aeb02fe233996b677d6a450f3e
403145,972303,468393aeb02fe233996b677d6a450f3e
403145,996815,468393aeb02fe233996b677d6a450f3e
58634,623690,468393aeb02fe233996b677d6a450f3e
58634,401325,468393aeb02fe233996b677d6a450f3e
58634,948749,468393aeb02fe233996b677d6a450f3e
58634,874894,468393aeb02fe233996b677d6a450f3e
58634,972303,468393aeb02fe233996b677d6a450f3e
58634,996815,468393aeb02fe233996b677d6a450f3e
623690,401325,468393aeb02fe233996b677d6a450f3e
623690,948749,468393aeb02fe233996b677d6a450f3e
623690,874894,468393aeb02fe233996b677d6a450f3e
623690,972303,468393aeb02fe233996b677d6a450f3e
623690,996815,468393aeb02fe233996b677d6a450f3e
401325,948749,468393aeb02fe233996b677d6a450f3e
401325,874894,468393aeb02fe233996b677d6a450f3e
401325,972303,468393aeb02fe233996b677d6a450f3e
401325,996815,468393aeb02fe233996b677d6a450f3e
948749,874894,468393aeb02fe233996b677d6a450f3e
948749,972303,468393aeb02fe233996b677d6a450f3e
948749,996815,468393aeb02fe233996b677d6a450f3e
874894,972303,468393aeb02fe233996b677d6a450f3e
874894,996815,468393aeb02fe233996b677d6a450f3e
972303,996815,468393aeb02fe233996b677d6a450f3e
894021,386221,468fbc825867e9030a91ed88def784c9
330648,981691,46905b69a3838f13381c5d50e93c125d
196337,170830,46939d53de735a9983f3b3c7efac7ca6
196337,647558,46939d53de735a9983f3b3c7efac7ca6
170830,647558,46939d53de735a9983f3b3c7efac7ca6
304433,807746,46b2b5da6afcf9411a27f0d7f2990ea9
708682,560178,46b7596880a552d4963e1991bb1e1588
748713,967466,46bbcdfa4420a72c9bf0fdc1284c9370
661437,684511,46cc85bcf2dfa9f1e175257c14213d5e
951333,981206,46d33556a55cab718c560f901b5e9165
804406,325319,46de3568fc83ce69381af95f6c65a31f
869077,144182,46ee9f085e25843b44147653ab2fd7fb
657435,237726,4704e3a6a2c2d5f2ec193f23bbe4d16d
15329,708806,47287175fa232bfe7f0e74c0aa01f1a3
687977,228050,473dd0c6d76b06a30c9818028b1ee981
967537,31428,4755e28be293c376095327b86e7a046b
951248,313661,475a29c2ce217ce7e8f8f99dc70ec4b0
950993,128589,475d910a3ab11af2324cd51d303bdfd2
901408,867160,4766a8d0f6a261bb76568a6950318c94
961208,51390,4792abc1a94fd9a7be5208f250ee674e
782660,394005,47aafdcce36600e34fc355df84571f91
979222,681175,47e14bcc2ae9becdc3459e2877730e5e
641859,751654,47f5fb6ce783cb0601bcbeaacc648382
258658,731844,47f93af08ba3f3a1cada0afe16f2dab3
924752,180495,47fe2a6e1f3e46f2956888a1cca7ddfb
966297,408801,4815c276ce89b65eb0db39348f650292
966297,243554,4815c276ce89b65eb0db39348f650292
408801,243554,4815c276ce89b65eb0db39348f650292
141777,890094,481e614ba93240979ea0c20ea5098ab1
955634,899085,48275af7cd427c3a9ce2bec3a1e00a8f
922565,538150,4827909577036a313be7980c80e89de2
362176,724381,48338f9137eea1208c205b795bdadd3b
541930,904052,485121bb5052d987e876b936e218a249
932296,829460,48587830f9ab1a49f401b56a28039f13
862827,785182,485dbf95f1a88d6a5a957f0f99e43a78
983008,13617,486552de8aeb136136771b73c3606484
739634,386123,487a4f3b909d955bb887d068f1da0f59
56770,732797,487cf9db9bd860fc0e67e80dfbf89172
815563,652805,4883515ce7f9cc075c601aa967963334
677683,910853,4886f28c6cedc1db180a9325662b0144
847952,26052,488ca11e656b9796bf24c5096d8d3800
667864,734655,48ac778bc9e4dc9c0af52919c9baa9e5
919963,928543,48bcfae0616b09ace14b4e3cf929b25f
711137,894003,48ca799947d411ff87424c16d0854f01
911845,574613,48d3aef0ccaf1a562a0c354baadda66d
197337,744566,48edcfb6c71a00ee5387e3fca75a7d31
46040,571998,48f4d042c9afd110c23553484f1f087a
131667,179389,48fa146519ba805bb7c24cee1b98ef34
908885,920263,4904048213ed898e64597f76a4c15c99
190499,190566,49044ca21d3a92584203dee39617d0b5
674369,113578,490b3171403c5bc1c56e697995a4bda3
674369,990827,490b3171403c5bc1c56e697995a4bda3
674369,997454,490b3171403c5bc1c56e697995a4bda3
674369,686385,490b3171403c5bc1c56e697995a4bda3
674369,129370,490b3171403c5bc1c56e697995a4bda3
674369,312351,490b3171403c5bc1c56e697995a4bda3
113578,990827,490b3171403c5bc1c56e697995a4bda3
113578,997454,490b3171403c5bc1c56e697995a4bda3
113578,686385,490b3171403c5bc1c56e697995a4bda3
113578,129370,490b3171403c5bc1c56e697995a4bda3
113578,312351,490b3171403c5bc1c56e697995a4bda3
990827,997454,490b3171403c5bc1c56e697995a4bda3
990827,686385,490b3171403c5bc1c56e697995a4bda3
990827,129370,490b3171403c5bc1c56e697995a4bda3
990827,312351,490b3171403c5bc1c56e697995a4bda3
997454,686385,490b3171403c5bc1c56e697995a4bda3
997454,129370,490b3171403c5bc1c56e697995a4bda3
997454,312351,490b3171403c5bc1c56e697995a4bda3
686385,129370,490b3171403c5bc1c56e697995a4bda3
686385,312351,490b3171403c5bc1c56e697995a4bda3
129370,312351,490b3171403c5bc1c56e697995a4bda3
961769,701975,490d3647cbacb16b635a5e309183eaae
736680,642654,49105c2bde5d462733b05eafc77b73e5
498924,752198,4915a4a0273acc5cade1daec00cb5233
569433,684967,491bccf8bca08841c4a99026cab3d1f0
756088,533812,492ef9f24bb9aecd124be387fb9832f5
869690,777533,493f970a7844828112252387ed4bedab
629672,541234,494416ee681f3a51f62e5f56d1b4faab
629672,700630,494416ee681f3a51f62e5f56d1b4faab
541234,700630,494416ee681f3a51f62e5f56d1b4faab
532784,728529,49473e41ddb9b193283effac8963c6a5
215704,754435,49516ece7845bbafdcde8c984ca10996
283786,642119,4958299f02a723135a99afb76babe894
444797,512151,495edf348359b2a4e81b064cd7831ffd
429514,712670,4961b8914819a801c8ef37ad86764fae
756,672342,4962dea21fefc257e7ce4b907e0178e4
697778,736557,4966ef53910ccb1bc2bfacc67b9c648a
638160,672787,4970aedc1723c55bd522029764c0813e
19129,969994,4978feeee279b00db0db0ef8a21afd54
732915,951117,497d82b5a2dd89038ee9ea1998190a80
342320,574506,497e897ee2fa43021b78ea2fde9d0227
804657,819268,4985fd3ac28c96d8a1645393f02c4689
843755,939470,4994faab60351f5d0796b3868bc947a5
994736,880556,49a30dc1175c9f57128663f73a9e044e
983729,371903,49a530a43c3bf6c527cf886b685dbc25
872041,999898,49aafadeea1a511defbcb7276d06189d
791558,885743,49b0468adfe8195a5f29fcd022bb7e18
74355,190303,49dea0a9fc6e3beecfd69b8d7796c91b
74355,774591,49dea0a9fc6e3beecfd69b8d7796c91b
190303,774591,49dea0a9fc6e3beecfd69b8d7796c91b
838066,945227,49e106b3ec14b6777da341e0f50ebd37
997898,35495,49e69a6f6a64a3c4c3b3f59ace656d61
872041,694772,49e8c9de6dae22b03a61853c19c47256
551504,646757,49ee34c0c19c76e4072de8717cc55e35
436576,978418,49ee8ddc259f4ca8ea5a0e2c13a4138d
239016,845670,49f1d146abd6c3873927de4b200415ff
245318,381299,49fc6fe7fc44b0979361ffdf1d6919af
245318,641740,49fc6fe7fc44b0979361ffdf1d6919af
245318,860614,49fc6fe7fc44b0979361ffdf1d6919af
381299,641740,49fc6fe7fc44b0979361ffdf1d6919af
381299,860614,49fc6fe7fc44b0979361ffdf1d6919af
641740,860614,49fc6fe7fc44b0979361ffdf1d6919af
574890,846903,49ff053ef2c1504a109fe6c309502369
663626,786210,4a042e7ad6bdc7c0ae9d36c7cd534f97
580140,797334,4a0d3b97b32a6917716b79e61a63b4c7
662575,621711,4a23c311a4002d2f3e4761deed531b0e
968989,733110,4a37d438b5bbdcd02d6d2dcea71fef09
185888,714739,4a3e36cd207f5a5ead1db547df3a5c3d
971930,105018,4a43562ed589d081fae3defdf70eb31b
971930,465068,4a43562ed589d081fae3defdf70eb31b
105018,465068,4a43562ed589d081fae3defdf70eb31b
621841,40649,4a43ea5f64910ea4b722f80e54168d8f
578956,480838,4a4aa8f663ecece0915007a13c08164f
162221,439430,4a50e1286b657241a206f4932712ba9f
549976,1000656,4a53af539e567b8a77f4ea4120b18dfc
810114,935444,4a5ef0784a614a6fee9157b368ac72a3
578490,653018,4a68224e320aef35fb7abc7c41be98b4
236154,462804,4a7088410f7f1c1923f3c946d7ed2610
126138,597026,4a746cb4e2985f238bfedee0486095fb
126138,135229,4a746cb4e2985f238bfedee0486095fb
597026,135229,4a746cb4e2985f238bfedee0486095fb
971777,752834,4aad8487b7cfb04e341f92eeafd98f96
971777,756675,4aad8487b7cfb04e341f92eeafd98f96
971777,667398,4aad8487b7cfb04e341f92eeafd98f96
971777,754985,4aad8487b7cfb04e341f92eeafd98f96
971777,23114,4aad8487b7cfb04e341f92eeafd98f96
971777,705771,4aad8487b7cfb04e341f92eeafd98f96
971777,619148,4aad8487b7cfb04e341f92eeafd98f96
971777,736588,4aad8487b7cfb04e341f92eeafd98f96
971777,771799,4aad8487b7cfb04e341f92eeafd98f96
752834,756675,4aad8487b7cfb04e341f92eeafd98f96
752834,667398,4aad8487b7cfb04e341f92eeafd98f96
752834,754985,4aad8487b7cfb04e341f92eeafd98f96
752834,23114,4aad8487b7cfb04e341f92eeafd98f96
752834,705771,4aad8487b7cfb04e341f92eeafd98f96
752834,619148,4aad8487b7cfb04e341f92eeafd98f96
752834,736588,4aad8487b7cfb04e341f92eeafd98f96
752834,771799,4aad8487b7cfb04e341f92eeafd98f96
756675,667398,4aad8487b7cfb04e341f92eeafd98f96
756675,754985,4aad8487b7cfb04e341f92eeafd98f96
756675,23114,4aad8487b7cfb04e341f92eeafd98f96
756675,705771,4aad8487b7cfb04e341f92eeafd98f96
756675,619148,4aad8487b7cfb04e341f92eeafd98f96
756675,736588,4aad8487b7cfb04e341f92eeafd98f96
756675,771799,4aad8487b7cfb04e341f92eeafd98f96
667398,754985,4aad8487b7cfb04e341f92eeafd98f96
667398,23114,4aad8487b7cfb04e341f92eeafd98f96
667398,705771,4aad8487b7cfb04e341f92eeafd98f96
667398,619148,4aad8487b7cfb04e341f92eeafd98f96
667398,736588,4aad8487b7cfb04e341f92eeafd98f96
667398,771799,4aad8487b7cfb04e341f92eeafd98f96
754985,23114,4aad8487b7cfb04e341f92eeafd98f96
754985,705771,4aad8487b7cfb04e341f92eeafd98f96
754985,619148,4aad8487b7cfb04e341f92eeafd98f96
754985,736588,4aad8487b7cfb04e341f92eeafd98f96
754985,771799,4aad8487b7cfb04e341f92eeafd98f96
23114,705771,4aad8487b7cfb04e341f92eeafd98f96
23114,619148,4aad8487b7cfb04e341f92eeafd98f96
23114,736588,4aad8487b7cfb04e341f92eeafd98f96
23114,771799,4aad8487b7cfb04e341f92eeafd98f96
705771,619148,4aad8487b7cfb04e341f92eeafd98f96
705771,736588,4aad8487b7cfb04e341f92eeafd98f96
705771,771799,4aad8487b7cfb04e341f92eeafd98f96
619148,736588,4aad8487b7cfb04e341f92eeafd98f96
619148,771799,4aad8487b7cfb04e341f92eeafd98f96
736588,771799,4aad8487b7cfb04e341f92eeafd98f96
954817,562773,4ab34f556b840406a92fd1a7a43eb0aa
698825,915973,4abbe5f2481882952288e2965673ac82
584081,152271,4ac18d7477d26fecf2fbf752d7581242
668749,482582,4ad513e6a9f46fc9a29dcd44aff2b58b
668749,548671,4ad513e6a9f46fc9a29dcd44aff2b58b
482582,548671,4ad513e6a9f46fc9a29dcd44aff2b58b
775321,573145,4ad7577f0896e3ac49264675b861509d
967688,629685,4adb96d61953af08828619b709a87739
175728,549815,4adc2b688e4dd2e856bd85838a50ff84
515341,976557,4ae4e31fee25ef7cf2226131c2a68a1f
104944,971946,4ae8fec8b587a2a9e8948bc971509c9c
156284,887301,4af0b90a12b37f7d74f6d7c1c8b889f5
789331,7579,4af469b9f459b207287d109d769987dd
954921,721663,4b0801d3d2fba983baf3032b609f66bd
984572,81188,4b0d38e18f569b8fa71b87672a19c4fb
50050,641580,4b0ebdabdee3cc3a79af9243668ebe60
975316,739204,4b1c7ba8a81507fe52a3762a8fc3e19a
971361,810967,4b1d7a09a861ed4fa628b3f840eeb7ee
830977,956677,4b23b426f7231c719ca974e28ae61664
151898,544197,4b265666857a9cce44d945ee8a704abd
151898,962206,4b265666857a9cce44d945ee8a704abd
544197,962206,4b265666857a9cce44d945ee8a704abd
658936,294364,4b27990b5f0431871b29f7ca6ecbb8c4
629524,990054,4b37d848b59ca7b9716c1a7f0f43c298
954821,758102,4b3ecca4d36c30553319922895337afe
954821,976151,4b3ecca4d36c30553319922895337afe
758102,976151,4b3ecca4d36c30553319922895337afe
452224,525620,4b42db53dc8f26e9060b1ad9bbe23240
869468,975566,4b4491759fe768b7976e69dc6af74e8a
921490,926790,4b45f3aed7a8d763c22ce407b3b1349b
587651,599499,4b4ca5020fe08ec04d56c652a930acd4
288244,532590,4b5e2a1aa14a48977b802332e8f0b7ed
541128,959228,4b5f8003d519dda6ad413c0dcd6a5771
544122,647447,4b6caf6b68d29ba4d5a8f3cd3b880949
671138,680179,4b8a4d699299f58174c472e19a52051d
989377,605788,4b8e815e80d3aa3737cc4e54d394add4
308824,749019,4b9c3e58870279625a9c8f08b903a6e3
450283,939997,4babd5067f234b9481aa232ba77c0d84
10788,332334,4bbb909d284ce9935ca34d51efe8b3b7
10788,850095,4bbb909d284ce9935ca34d51efe8b3b7
332334,850095,4bbb909d284ce9935ca34d51efe8b3b7
662795,577877,4bc43ebda0e0b4fc1b6dc488398062bb
761048,418529,4bcf4fc1bd222de6f38259a66b325189
844565,562750,4bd18d66ca097532c9318d80bf5a8628
358408,577927,4bf3465d49570d46e1ec9820c30ca08d
136635,28843,4bf35fb814bd2f075bc0ea19e6ab3c07
543413,534815,4bf89ea2673d74ad9ffda4c09cd2fb39
974449,739500,4bffd05e910d6fd4be8a44fa7964e4b4
983122,141212,4c08c257e3558c42964ae30d3d435119
966117,182358,4c10a870b969cbde8033a8bce757ee4e
854285,534927,4c1b098ba17dce38044971b4aa45e2b0
629929,611926,4c3170161ab81da29d4813e2d0685896
679680,485370,4c4a59b667502c4458fc91018fd19c18
679680,338315,4c4a59b667502c4458fc91018fd19c18
485370,338315,4c4a59b667502c4458fc91018fd19c18
116560,922579,4c537c0c17671d86d5be03ff4dca480e
368761,935823,4c573faceffe4b73e9a300f7f6391ede
781793,737314,4c584de9713fda168e019967c74f463b
781793,558022,4c584de9713fda168e019967c74f463b
737314,558022,4c584de9713fda168e019967c74f463b
977888,86446,4c60a3345ce94b09cd6ed5e691068570
901464,901117,4c693f9a1b073e950fe74a86b340f46e
571895,246823,4c6ba379861adf05033139ad99067543
428286,724399,4c6d6f199f5a99635d936436459eb2d4
194903,135127,4c76519363206e142ea780c2b1f8036f
485802,963086,4c799d783b58482c899f760619043754
538537,631748,4c7b2845ee650ab4f16a17cb9d319e9e
478937,170642,4c85fe76cec9fd0bd8ca6873a717bd0c
911274,936163,4c9473f6531aea7470a9835bf04b9a4f
751958,510998,4c970234fbd0a87cb1f6ada0385f2979
578705,705101,4c9e8b5a46941b21c7b7fbf099e40dc1
79009,878799,4ca4123ecf89206ee00011331c65105b
571538,814879,4ca87b21e30be1bfff6d70b565e7feef
256113,538932,4cacf33dfd2d397d0e30f578dd41f699
444784,422641,4cae6f88a1644c7203c899f92e73739b
369064,450580,4cc0e20358eb109c8d23a0a7d039364f
981466,62859,4cc21cadf7a744eb4f0dd37a8f9271a2
957584,955440,4cc5b15437f0452709a173299a394975
875594,730429,4cceac98f115b5e39e1aa8ccd8e8e753
875594,624023,4cceac98f115b5e39e1aa8ccd8e8e753
730429,624023,4cceac98f115b5e39e1aa8ccd8e8e753
62859,871676,4ccf6284930e31868aac381739f08341
971420,970886,4ce00de28c804a63549478ee77ef8f9a
957385,731844,4ce36ad14674ea55dc84926a8ac22f5c
12985,367613,4cea3f207d4523f0a9c5f0a0b5aa118f
906368,330940,4ceb1da6c3fbed18001090fb27cd461a
832640,586575,4cf839f343418d571ea295d7ebc5af8c
453162,792444,4d11da6c454a219166332260c937ce41
990585,859265,4d2eae2d79bd8f4f414b977fb847bf67
681454,961263,4d3844a6faf48f36ed397b5ff8f13c90
894596,410798,4d44548db00daa5624ec44496e69363f
2513,855444,4d49ea1b7e2a79a9fe1b4bc5898b3b49
596740,746645,4d5051a31320b7ef949afc24303f6618
739196,250036,4d56b93678e82e57f27e9e5d6eb26d7e
263744,168088,4d5d35f4dd845d4cc6407aa87419befd
587193,546354,4d676f57d5419785768173edfc838fce
261467,979119,4d6875c2b5944aca457418ec4448c28a
913936,418414,4d688fc428117804de746a3aedb7c048
478984,136943,4d6feaaa89623e3ceadc25f3c1dead03
780268,191543,4d7c2ed673cd7565436d5ac610019d9f
780268,283151,4d7c2ed673cd7565436d5ac610019d9f
191543,283151,4d7c2ed673cd7565436d5ac610019d9f
179427,821471,4d7e7ead39fdd981723b3eae84207168
983011,965382,4d8e7273e3cd3e2d020f3ea27329c915
734376,417907,4d8eb7c9ad5fc4691b4f4e650afe9c58
702584,609169,4d9063593c2f36394ae6387c1556887c
702584,557323,4d9063593c2f36394ae6387c1556887c
609169,557323,4d9063593c2f36394ae6387c1556887c
805681,911906,4d9bd3525f91fb26fed3617660e31874
716020,832638,4da3820fece774c184402cd4733362ed
53409,973263,4da444d164d5844b9a239296a04d70e8
743683,234669,4dad22e71c796fb57b66bfcbabce714d
981496,764380,4db155cc88ef67357f4e88f2cf033c41
948882,559183,4dbc467fb795446684c4e07a65682ddc
768869,993749,4dcc3d96ed417acf292390584cdd16db
728637,639766,4ddccbe365b1a8d9101811302a8c8624
900625,582478,4de78c4fe16bd25ad1b19c96a51dbd80
925810,862239,4ded9a219e7c111243784a446c7dd299
654104,32827,4df1aca63fa285d3d8be363eee5e9647
966089,519212,4dfac0b2509e90ad7b0cdbe2a517f8a5
339460,332110,4e08f347d562eaffa4fc2e9c81aac629
372384,463488,4e0b14c5f01a1ec0e61b047728930b72
545377,590556,4e1e991c352a497e0444e48ca84af6fa
965760,561071,4e38722ccccf4e4d27eadb7960b72395
821308,791239,4e48eda96cd13969dcc1da75c684d0cc
781256,905515,4e51865b31fa7c2e6e63380cb5d34cf3
781256,836404,4e51865b31fa7c2e6e63380cb5d34cf3
781256,947214,4e51865b31fa7c2e6e63380cb5d34cf3
905515,836404,4e51865b31fa7c2e6e63380cb5d34cf3
905515,947214,4e51865b31fa7c2e6e63380cb5d34cf3
836404,947214,4e51865b31fa7c2e6e63380cb5d34cf3
970352,952531,4e623bfd2fc9436b42cba17809af81fa
970352,578821,4e623bfd2fc9436b42cba17809af81fa
952531,578821,4e623bfd2fc9436b42cba17809af81fa
940954,479535,4e866fa15b313825ad67cc3e3219db72
428572,970279,4e87092625269cd14363ae4976c41df4
793580,191118,4e90dd4348f3226bc17327f09f207f82
997689,811226,4e9dcfd0e82999e4677ea2356797e678
971981,691638,4ea81a5b4c3a0c6eadd7891643ced1f0
846108,124613,4eb96795a30511edc2d149d1bad31fd3
580373,903558,4ebc4756da73edc8b6a30de300545270
626635,816231,4ec699d658e6c91deb3facdd61d08806
241,984586,4ecb875d09368a1576d2614c06a2747c
682250,445892,4ecca9d92fa4bb6004c0fb8e47380a73
966331,808876,4ecd9b90a71ee96b38084477639cff22
355029,233934,4ed43d4775783f87729ffcb7d0df6be9
995266,123806,4ed76dfff1c4fbb548ab341ece21bf18
965416,579055,4edadef758e0514aaabad4ef64ea5e2e
676528,925274,4edc68a8a66bee266196b29b50bd0e2d
316987,37046,4ee65baae9ae8d3200e9c693b8058e5e
316987,647558,4ee65baae9ae8d3200e9c693b8058e5e
37046,647558,4ee65baae9ae8d3200e9c693b8058e5e
972963,743879,4ee9b331802a512d1b4a2e4b315dfccf
125593,776115,4eebe38f377867378206a4da6027c3cc
423131,20179,4ef6cd1dadb2c901d9f291555cf69aa4
948705,228443,4ef91a53938c4ba08f36c011ffa6f319
948705,244412,4ef91a53938c4ba08f36c011ffa6f319
948705,928767,4ef91a53938c4ba08f36c011ffa6f319
228443,244412,4ef91a53938c4ba08f36c011ffa6f319
228443,928767,4ef91a53938c4ba08f36c011ffa6f319
244412,928767,4ef91a53938c4ba08f36c011ffa6f319
729552,964615,4f050fbeb738e0c703ce8c3f9c117178
248092,469503,4f3bffd9bfb4f189efcc2d0ad31d8639
900392,959671,4f42546eb5ac38d6d83891164fa94135
8146,411444,4f46bfd825287a3f696489d08675d754
197086,331438,4f4bd699cf023d136a0e310e5fdea097
52682,929479,4f52d4a21c6f0cc8ca5d13c4f7bb372d
904787,232173,4f6ae7fb15ec2dc3642d924f60d0fb9d
813981,808071,4f6aee9a483286f4e347b02920f1598a
564730,726844,4f6cf551adaabdf01ce913a0d7f98a41
219257,600925,4f6f3023696a740245125a5cd9b17296
441411,456708,4f7db2c7f775249d552ffa6324718db3
796977,580367,4f80dd177899265322536d700f8694cb
399404,985588,4f82b2fd6f17d2eb7e5ab682fa29d848
967330,572279,4f87bcd951c70b60b28002b97f7d4577
545704,700392,4fa0fe9aa3bb19b5031f8f4b575860da
361112,627955,4fadf1ffdc147f6c919beb05f01672be
361112,971301,4fadf1ffdc147f6c919beb05f01672be
627955,971301,4fadf1ffdc147f6c919beb05f01672be
622112,971223,4fb06647f3605fc4d5b998386835f88e
398328,478382,4fbf85b45bebcb3c041777d94b745d58
570765,430478,4fd4c816629b05a4a2c4a9952aa9abbc
929322,578031,4fe227ef40ddc2c5adbdba1325973f1e
464291,448285,4ffb4ae5bc0e5bd2e76624cf3d67d889
496881,3026,500d957e3562eb47339c570eb60c3528
496881,968773,500d957e3562eb47339c570eb60c3528
3026,968773,500d957e3562eb47339c570eb60c3528
252466,104173,50173e19f007dd2e7930624cb15076f3
252466,973759,50173e19f007dd2e7930624cb15076f3
104173,973759,50173e19f007dd2e7930624cb15076f3
479273,285292,501ced1aedcdcf65cf531d5874e93fb2
944209,804393,501e640f381d52a80fa21b52da9b4340
966597,280117,501eaf95c399d15194753b15640c11c6
458315,572347,5032c9b1fc999065cb52d188d888ecf7
731987,136940,505297bba3f81a369f52b607b3e33080
950136,509292,505a54f4a0bf399862a2e967f70fc2f8
95441,313619,50789d364e353fc09bb6f4d450465ce6
940801,163516,507f016a2625a9eb8bc46fb5e4628935
607359,78743,508176e30c29b0e8f352b5326bdaea4e
19918,758350,508660b8103e572edac01facb7aa685f
761545,872438,508ee8a7eb276a3833ccdd91dbc74e84
616826,610228,509710d8c6093f531e9e08b146931c4d
578019,748748,50a0d5ca331b3f3f15f61f0ccc482963
919874,981693,50a429d43b9ce4a9d9f25a06f02c1643
821208,825481,50add3c95914512921cad495244726c5
35088,35087,50b65c9016b56e09beff704439ecf20c
619979,592388,50c048dfab5299445b803d14c01255bd
835052,594999,50cd467a933b4d047c2cad6d12ddec77
163323,855996,50d1859e08f190bd187055acf8983d1f
163323,973519,50d1859e08f190bd187055acf8983d1f
855996,973519,50d1859e08f190bd187055acf8983d1f
427618,175599,50dca9931b6659f90e3bfb694dcee41f
366912,900769,50dfb645439ffc2362cb8a09aa996de1
366912,790534,50dfb645439ffc2362cb8a09aa996de1
366912,885743,50dfb645439ffc2362cb8a09aa996de1
900769,790534,50dfb645439ffc2362cb8a09aa996de1
900769,885743,50dfb645439ffc2362cb8a09aa996de1
790534,885743,50dfb645439ffc2362cb8a09aa996de1
362858,648645,50e47aaa9329cc02229f45ded34831dc
635977,450036,50ed233fe19d19aad39a3c36d80da92b
626962,610228,510209759e7c5d94c1800bbbfa97b7e6
936353,831922,510345436c681ba67a452bf34126e382
725001,504108,5129dde5e28fb42ab160c91201a668de
208552,285793,514775e67ebee755141b00b270bd1c07
307714,975386,5151cecc8ce076bebcebf944849ea4e8
307714,756349,5151cecc8ce076bebcebf944849ea4e8
307714,688582,5151cecc8ce076bebcebf944849ea4e8
975386,756349,5151cecc8ce076bebcebf944849ea4e8
975386,688582,5151cecc8ce076bebcebf944849ea4e8
756349,688582,5151cecc8ce076bebcebf944849ea4e8
542234,935181,51586f2b7c1af8e59b84fbb7a4c5f42c
822504,500131,515be01e544a92abc55ff82897883d1d
612181,105446,516a05cf6a23fae4dafb172127b0d478
579014,430552,516f8b9240323d63edbeb3eb4fc2c920
579014,975885,516f8b9240323d63edbeb3eb4fc2c920
579014,462264,516f8b9240323d63edbeb3eb4fc2c920
579014,859930,516f8b9240323d63edbeb3eb4fc2c920
430552,975885,516f8b9240323d63edbeb3eb4fc2c920
430552,462264,516f8b9240323d63edbeb3eb4fc2c920
430552,859930,516f8b9240323d63edbeb3eb4fc2c920
975885,462264,516f8b9240323d63edbeb3eb4fc2c920
975885,859930,516f8b9240323d63edbeb3eb4fc2c920
462264,859930,516f8b9240323d63edbeb3eb4fc2c920
367120,869084,5175b35cd0e985ac5c936f45dbe8c43f
367120,971246,5175b35cd0e985ac5c936f45dbe8c43f
367120,919496,5175b35cd0e985ac5c936f45dbe8c43f
869084,971246,5175b35cd0e985ac5c936f45dbe8c43f
869084,919496,5175b35cd0e985ac5c936f45dbe8c43f
971246,919496,5175b35cd0e985ac5c936f45dbe8c43f
669760,574625,519ee1bc8efc97eecee16ca1b1cb33ec
669760,56116,519ee1bc8efc97eecee16ca1b1cb33ec
669760,458311,519ee1bc8efc97eecee16ca1b1cb33ec
574625,56116,519ee1bc8efc97eecee16ca1b1cb33ec
574625,458311,519ee1bc8efc97eecee16ca1b1cb33ec
56116,458311,519ee1bc8efc97eecee16ca1b1cb33ec
977578,952566,51a301c729d2714fcc9555b0196cedfb
321473,321911,51a4f6ee93324904895b08e76d0d18be
110027,555310,51a7bf0dc8e3b68b06a94391127a0a80
12864,940275,51ad23438d7f6c26436692a467e47f1c
702986,985982,51c410005d02a2e00eca53020cd8b07a
541802,790803,51f184499e88ae3e59dda647da38d565
577333,991326,51f8ed055caf168b6127fb9327a5c80d
877617,595260,5207c313b22580724517134cd99c0f31
638436,748092,5210dd49dde216598ed411e81376633c
704720,701700,5231a9f786b06ddac0e60a86c74e6559
704720,889774,5231a9f786b06ddac0e60a86c74e6559
