zero_balance_count,avg_balance_duration_hours,max_balance,balance_volatility,uturn_ratio,pulse_count,user_id,label
0,0.0,0.0,0.0,0.0,0,788268,1
1,142.2686111111111,200000.0,72416.96517974121,0.03225806451612903,0,526125,0
0,0.0,15000.0,3535.5339059327375,0.0,0,1840,0
3,22.238611111111112,20000.0,7510.157371356376,0.0,2,788277,0
5,0.0,239.71584000000075,7008.822933418807,0.0,0,1847,0
4,0.0,345.59999999999854,14242.130612467787,0.0,0,1850,0
3,203.4451388888889,1017.3342167599999,543.3378485449659,0.0,0,788283,0
3,0.0,-75044.421330625,17132.25317266759,0.3333333333333333,0,263996,0
0,0.0,10000.0,0.0,0.0,0,1857,0
1,232.04666666666665,200000.0,74695.6298363518,0.0,0,1858,0
0,0.0,3000.0,0.0,0.0,0,788289,0
3,0.0,800.0,505.9090238313082,0.0,0,788295,0
0,0.0,0.0,0.0,0.0,0,788304,0
77,0.044444444444444446,5000.0,6387.377052832972,0.05063291139240506,0,1881,0
7,44.86902777777778,1968.1363884999998,731.7259513356493,0.0,0,788316,0
2,15.35388888888889,1985.0,845.7208880388375,0.0,0,264029,0
4,89.40215277777779,8822.767457580001,3575.896191175573,0.0,0,526173,0
0,0.0,3100.0,0.0,0.0,0,526178,0
1,0.0,-116366.34129999999,0.0,0.0,0,264034,0
1,21.56111111111111,100421.56113103,41757.99201554965,0.0,0,788325,0
3,0.0,474.0,23538.286742029464,0.0,0,526192,0
2,34.95861111111111,29425.696469529004,15474.200686519112,0.3333333333333333,0,526194,0
1,0.0,-7284.669,0.0,0.0,0,788348,0
2,0.0,181.21860000000015,4366.384373826931,0.0,0,1917,0
1,0.0,500.0,0.0,0.0,0,526206,0
1,0.0,6148.67907350001,209359.46866693182,0.0,0,1919,0
4,211.06000000000003,10081.999427806,4967.936081878399,0.0,2,526211,0
0,0.0,9000.0,0.0,0.0,0,788355,0
2,0.0,180.0,3889.794403307198,0.0,0,1928,0
9,0.4538888888888889,13653.75814141595,75825.9586529198,0.36363636363636365,0,1931,0
1,1.113611111111111,10000.0,4452.802847393072,0.0,0,264076,0
0,0.0,0.0,0.0,0.0,0,264077,0
0,0.0,0.0,0.0,0.0,0,788366,0
8,0.0,1000.0,404.44383560874553,0.0,0,526223,0
2,59.32625,9224.318800000001,4279.132345159908,0.0,0,1940,0
2,527.9663888888889,2000.0,687.6020013601247,0.0,0,788384,0
2,370.9876388888889,3200.0,1622.380650709217,0.0,0,788389,0
6,0.3536111111111111,6500.0,3271.8147492098474,0.0,0,788390,0
1,0.0,1000.0,704.0591319865443,0.0,0,526246,0
1,87.1511111111111,380498.389812734,1417093.2782212256,0.08695652173913043,0,1974,0
15,0.0,-8996.615,25027.58213744825,0.13333333333333333,0,526264,0
0,0.0,60000.0,0.0,0.0,0,1980,0
12,78.81104166666667,3000.0,2279.1862114927108,0.0,0,1987,0
1,0.0,-917.0,0.0,0.0,0,526280,0
2,0.0,29.754457399999865,1110.8647532440662,0.0,0,526293,0
1,0.03916666666666667,10000.0,5830.99106522905,0.0,0,526294,0
7,0.0,772.2594854000008,7865.34238179204,0.14285714285714285,0,2007,0
6,52.04284722222222,33660.955458312,16041.373965524523,0.35714285714285715,0,526297,0
17,0.0,37.19168530000002,689.5371077794013,0.0,0,2010,0
1,0.0,-10269.167247766,0.0,0.0,0,526298,0
5,0.0,-2193.84,16907.790498321305,0.0,0,2012,0
3,0.17805555555555555,9576.5416,4636.716040787631,0.0,0,788445,0
9,144.50259259259258,5100.0,3547.8814125933263,0.0,0,788448,0
1,0.008333333333333333,35000.0,20336.83178597602,0.3333333333333333,0,788450,1
1,25.711666666666666,8755.767136999988,96631.47156811377,0.0,0,526306,0
2,0.0,-4432.0,9570.690283359922,0.0,0,2022,0
2,0.0,102.88587599999983,6.990369957569218,0.0,0,526312,0
0,0.0,1000.0,0.0,0.0,0,2028,0
2,252.94180555555556,100000.0,41352.22963485068,0.42857142857142855,0,526319,0
3,202.1586111111111,17010.64595332,7910.769893893787,0.2,1,526321,0
104,0.8583333333333333,30259.69675294659,8081746.799343789,0.5142857142857142,1,2043,0
6,0.0,-92043.068,79610.84870173191,0.16666666666666666,0,526331,0
2,10.535277777777777,100000.0,52886.64679352339,0.8333333333333334,0,526338,1
4,0.0,479.3318670000008,11025.889848840228,0.0,0,788483,0
0,0.0,9985.0,6344.232751483823,0.0,0,2051,0
2,58.50263888888889,46000.0,22300.530931975645,0.3333333333333333,0,2056,0
5,0.0,950.0485462350043,13625.485269889394,0.0,0,2057,0
8,0.0,-2380.1755999999996,11330.423421770764,0.125,0,526346,0
1,0.0,-60299.0,0.0,0.0,0,2059,0
30,0.0,69.73499999999967,181384.94812065994,0.1,0,2061,0
2,0.6566666666666666,1485.0,586.9724576126213,0.0,0,526352,0
1,0.0044444444444444444,4000.0,2332.9961967990334,0.0,0,2065,0
4,55.17861111111111,201502.52360701794,60295.93432980839,0.18181818181818182,2,788508,1
1,0.0,-28798.0,0.0,0.0,0,2076,0
0,0.0,61990.0,24167.768416839815,0.0,0,2081,0
6,107.60800925925925,49323.813165187,21267.10584466162,0.25,1,2085,0
0,0.0,0.0,0.0,0.0,0,788518,0
2,74.55638888888889,19900.0,9465.292225635016,0.0,0,788520,0
1,0.1063888888888889,15000.0,8734.227563416378,0.3333333333333333,0,788528,0
7,0.0,-10.721633699999984,1072.0778138139228,0.0,0,2098,0
2,0.0,1000.0,585.2955326221561,0.0,0,526392,0
3,6.913749999999999,100000.0,59990.54593189795,0.625,0,2110,0
4,38.01388888888889,50460.368619776986,23511.56032360443,0.5555555555555556,2,2111,0
4,48.06944444444444,1243.6311021,501.60843710940355,0.0,0,2112,0
1,0.019444444444444445,5000.0,2917.768053614137,0.0,0,2117,0
3,0.03111111111111111,5000.0,3478.4377454342707,0.0,0,788551,0
1,0.0,17340.0,223937.18206787365,0.0,0,2119,0
15,0.0,-42810.00000000001,107767.23205229423,0.13333333333333333,0,264265,0
4,76.82833333333335,28376.46708281227,10529.011288840564,0.15384615384615385,0,2142,0
3,0.0,-9991.0,28641.823405642317,0.0,0,788582,0
2,50.14972222222222,48102.2816916,21896.629049831314,0.3333333333333333,0,264296,0
1,0.02,2000.0,1162.3837365902607,0.0,0,264302,0
1,0.0,10000.0,7030.471397343993,0.0,0,788593,0
4,0.0,970.0,4541.692048858737,0.0,0,2175,0
1,0.0077777777777777776,25000.0,14647.719090412824,0.3333333333333333,0,2176,0
0,0.0,1500.0,0.0,0.0,0,2182,0
0,0.0,160000.0,30000.0,0.0,0,2184,0
10,0.0,900.0,426.2405430870025,0.0,0,2186,0
5,70.30144444444446,7720.584282458,2650.290701258758,0.0,0,264333,0
0,0.0,9000.0,2828.42712474619,0.0,0,2190,0
1,0.016944444444444446,100000.0,49800.92960125775,0.6666666666666666,0,788631,0
4,0.0,341.0,155.4201147470944,0.0,0,526487,0
0,0.0,2400.0,0.0,0.0,0,788635,0
1,0.18777777777777777,10000.0,5928.994321207049,0.0,0,526491,0
2,0.0,639.9726755999982,17707.368014473523,0.0,0,2210,0
0,0.0,10000.0,0.0,0.0,0,526501,0
23,91.6536111111111,1478.7530498289993,549.2563951845779,0.0,0,788658,0
4,180.6675,25236.0,56966.87033124891,0.125,0,2228,0
2,0.0,-2256.0,918.5317087613253,0.0,0,2230,0
3,0.0,68.15765848199999,211.47354158192266,0.0,0,2236,0
14,0.0,143.3765319999984,80708.51277211375,0.0,0,264381,0
3,299.3691666666667,24000.0,32926.1508399376,0.125,0,2241,0
0,0.0,0.0,0.0,0.0,0,788678,0
0,0.0,10000.0,0.0,0.0,0,788683,0
29,20.41519547325103,4045.0773953969983,1056.3655952430538,0.0,0,788687,0
2,56.276944444444446,8807.9105123704,5773.235597941935,0.0,0,2256,0
1,0.0,-0.5010000000000012,0.0,0.0,0,788694,0
2,0.0,266.6999999999989,6592.3565210021825,0.0,0,526561,0
0,0.0,0.0,0.0,0.0,0,264420,1
7,20.275277777777777,46000.0,17883.13519374826,0.0,0,788710,0
5,0.0,-2.835000000000008,13240.019924498793,0.0,0,264426,0
35,0.0,-21399.2856,198141.45766796928,0.5714285714285714,0,264427,0
0,0.0,0.0,0.0,0.0,0,2285,0
0,0.0,49043.0,0.0,0.0,0,526581,0
1,0.0325,9985.0,5804.090710877008,0.0,0,2299,0
2,0.0,378.7394000000004,8610.43927450859,0.0,0,526593,0
10,8.756388888888889,30000.0,20572.12592881278,0.125,0,2306,0
2,0.0,4000.0,52791.87840967724,0.0,0,526594,0
10,68.00450617283951,19000.0,5240.334268715972,0.1,1,788741,0
1,0.0,5750.0,3611.118953936824,0.0,0,788743,0
3,239.2764814814815,50000.0,22930.269200683164,0.2222222222222222,1,2315,0
111,12.724652777777777,3176.0053932519895,4123.500907398662,0.0,0,526603,0
4,14.283541666666666,3123.658,1425.7037543701713,0.0,0,788748,0
2,0.0,58.07274800000005,1848.3771260216351,0.0,0,2316,0
1,0.0,2274.0,2404.1630560342614,0.0,0,526606,0
1,0.01861111111111111,4000.0,2325.4590814877306,0.0,0,788750,0
2,0.0,-29672.8,231.36533880423886,0.0,0,2321,0
0,0.0,0.0,0.0,0.0,0,788751,0
1,0.0,-20063.889087994,0.0,0.0,0,788747,0
15,0.0,997.9200000000055,42157.124158065824,0.13333333333333333,0,526613,0
1,0.0,10106.3206223,7071.067811865475,0.0,0,788759,0
0,0.0,0.0,0.0,0.0,0,2327,0
11,0.0,-16397.0,20889.336633813797,0.0,0,788765,0
1,0.005833333333333334,2000.0,1185.422130879817,0.0,0,526621,0
5,47.8875,11000.0,3109.7259414051327,0.0,0,2336,0
0,0.0,5000.0,0.0,0.0,0,788770,0
1,0.0,1447.5,54003.866199560194,0.0,0,2341,0
3,25.464166666666667,97809.22026871168,38455.7793339192,0.4,0,2343,0
0,0.0,10000.0,0.0,0.0,0,526637,0
2,0.0,-8.947448399999985,229.1014999575597,0.0,0,2349,0
9,0.0,1000.0,4195.191385511739,0.0,0,526646,0
11,0.0,250.0,5203.761174094407,0.0,0,2359,0
3,121.80597222222222,10000.0,5486.521560896651,0.0,0,788796,0
9,0.0,49.20000000000027,2964.5178860402775,0.0,0,264513,0
1,0.019444444444444445,15000.0,8804.49088922056,0.3333333333333333,0,526664,0
39,24.856944444444444,1629.8890640999994,8042.967076026769,0.024390243902439025,0,2383,0
0,0.0,0.0,0.0,0.0,0,788817,0
1,0.0,1670.6390399999946,62750.0699760566,0.0,0,2397,0
70,0.0,46.51546873455072,10.925320448464081,0.0,0,2405,0
10,72.30824074074074,5324.850343672,3520.97749322579,0.0,0,788839,0
3,4.352592592592592,100000.0,38170.49795250217,0.6,0,2408,0
4,613.4397222222223,42318.26459726026,24682.784922906634,0.16666666666666666,0,788844,0
17,0.0,41.824782199999845,19.7883053596273,0.0,0,2417,0
2,0.0,349.667621999999,24628.52918872745,0.0,0,2420,0
26,2.2222222222222223,3920.8062900000004,3603.2574640987827,0.034482758620689655,0,788852,0
0,0.0,10000.0,0.0,0.0,0,2437,0
33,18.420555555555556,1930.1148984819997,12283.883434554718,0.024390243902439025,0,2438,0
6,23.335,210000.0,73319.36792302692,0.42857142857142855,0,2439,0
0,0.0,0.0,0.0,0.0,0,788872,0
10,0.0,-754.4923176000011,65479.246436474066,0.4,0,2444,0
1,0.0,-18368.0,0.0,0.0,0,2446,0
1,0.0,-7795.002000000001,0.0,0.0,0,788886,0
1,0.06527777777777778,10000.0,6028.974882710616,0.0,0,2459,0
3,0.05555555555555555,6000.0,4978.963026325338,0.0,0,2461,0
0,0.0,18000.0,5477.2255750516615,0.0,0,526753,0
1,0.013055555555555556,100000.0,58411.339501688235,0.3333333333333333,0,2472,0
2,0.0,515.3387550000007,19658.982730548396,0.0,0,526763,0
1,0.0,92.71201200000041,0.0,0.0,0,2479,0
0,0.0,0.0,0.0,0.0,0,526769,0
3,129.9289814814815,248589.20556786846,102568.78712765829,0.3333333333333333,0,526780,0
4,26.014097222222226,9939.36043612962,3822.362209111119,0.0,0,2492,0
10,0.0,-9159.6522,17621.103884597236,0.0,0,526784,0
11,53.186969696969705,29410.252716404073,9033.649487760984,0.3939393939393939,0,788937,0
3,191.94916666666666,25133.264199999998,13801.007824174656,0.2,0,526800,0
18,53.865462962962965,15000.0,14790.021355250718,0.08333333333333333,0,2513,0
1,0.028055555555555556,3000.0,1747.1478869633156,0.0,0,788946,0
0,0.0,50000.0,0.0,0.0,0,788947,0
8,0.0,307.3199999999997,40269.219765398666,0.0,0,2517,0
1,0.42055555555555557,5000.0,2954.4425660796874,0.0,0,526807,0
107,13.023194444444444,32001.436299939032,5484.839209616578,0.026785714285714284,0,2524,0
0,0.0,0.0,0.0,0.0,0,2527,0
2,233.34555555555556,5978.83326772,10384.62508497779,0.25,0,264672,0
1,0.005833333333333334,105500.0,61360.357431643366,0.3333333333333333,0,264674,0
2,4.021944444444444,100414.551224768,54452.67781079511,0.6,1,526822,0
1,0.0,-15000.0,0.0,0.0,0,526840,0
2,10.587222222222222,50000.0,21184.084783967606,0.2,0,788986,0
1,0.0,-12429.5066,0.0,0.0,0,2554,0
1,0.0,3000.0,4398.204178980325,0.0,0,2568,0
1,0.0,118.84864800000014,0.0,0.0,0,526865,0
0,0.0,0.0,0.0,0.0,0,789012,0
11,0.0,1060.3007999999973,19502.788704719016,0.0,0,526872,0
41,24.08813492063492,3007.2562138900003,581.4727158276019,0.0,0,789022,0
2,0.0,1800.0,763.7626158259733,0.0,0,526880,0
12,20.0075,50208.99491998,68693.72039201419,0.5,5,526884,0
2,0.0,755.390476499997,26065.370168098514,0.0,0,789040,0
2,13.571805555555555,100000.0,44533.84145589843,0.5,0,264753,0
1,0.0,31000.0,21837.540476522827,0.5,0,2612,0
6,0.0,-39812.813599999994,229578.48274850726,0.5,0,789050,0
0,0.0,0.0,0.0,0.0,0,789055,0
1,0.0,-292.0,0.0,0.0,0,2629,0
3,0.0,-49.590999999999894,30964.58422307254,0.0,0,789066,0
0,0.0,9000.0,4242.640687119285,0.0,0,526933,0
0,0.0,20000.0,0.0,0.0,0,2650,0
13,54.220092592592586,106644.58023899798,483497.74660824164,0.2631578947368421,0,2651,0
0,0.0,20000.0,5821.571069707977,0.0,0,526938,0
0,0.0,20000.0,0.0,0.0,0,2655,0
2,20.062777777777775,4000.0,2346.641364244086,0.0,0,526944,0
0,0.0,9985.0,0.0,0.0,0,2661,0
3,11.914166666666667,4070.0,2637.8764000669175,0.0,0,2672,0
7,0.0,348.9133787999999,8692.480224096336,0.0,0,2681,0
0,0.0,3000.0,0.0,0.0,0,2687,0
9,103.54174603174603,9251.91631420414,3221.1249245983804,0.0,0,264838,0
2,104.68,1388.505,19426.47019747369,0.0,0,789128,0
2,60.92388888888889,42760.51456446,20021.953415780965,0.16666666666666666,0,789139,0
2,0.0,473.52600000000166,21505.23853622647,0.0,0,2710,0
7,22.79222222222222,3500.0,131319.0645586526,0.0,0,2715,0
1,12.948888888888888,200000.0,81876.19958472325,0.6666666666666666,0,789148,0
3,0.013055555555555556,10000.0,5775.4798197698365,0.0,0,2717,0
2,0.0,389.54223079999815,422.5687666275826,0.0,0,264865,0
1,0.0,9980.0,7027.202643431575,0.0,0,789159,0
1,0.025277777777777777,20000.0,11969.91153466993,0.3333333333333333,0,2731,0
4,167.4698611111111,37000.0,14523.01824150447,0.25,0,2733,0
0,0.0,0.0,0.0,0.0,0,2734,0
0,0.0,30000.0,7071.067811865475,0.0,0,789170,0
1,0.0,-2699.0,0.0,0.0,0,264886,0
0,0.0,0.0,0.0,0.0,0,789177,0
10,0.0,-60.001550399999815,4050.309829874311,0.0,0,789183,0
5,0.008055555555555555,35000.0,28453.172927938023,0.2857142857142857,0,527040,0
1,0.04055555555555555,10000.0,5855.692276593057,0.0,0,527042,0
1,0.05583333333333333,3000.0,1772.6378007078501,0.0,0,789190,0
2,0.0,15.047956999999997,445.47727214752496,0.0,0,2765,0
1,0.08055555555555556,100000.0,58155.71793984631,0.3333333333333333,0,2766,0
1,0.0,-40030.0,0.0,0.0,0,2776,0
1,0.004166666666666667,10000.0,5819.563563976028,0.0,0,264927,0
2,245.9825,1000000.0,436256.9555344819,0.5555555555555556,0,2784,0
1,0.0,100.0,0.0,0.0,0,789217,0
16,64.88138888888889,1857.0989299999992,1474.9356613408195,0.0,0,789218,0
3,0.07,15000.0,8460.69005529096,0.2,0,2786,0
0,0.0,10000.0,4949.747468305833,0.0,0,2791,0
1,0.025555555555555557,50000.0,29144.85925591624,0.3333333333333333,0,527081,0
4,0.0,-14146.061378525264,30279.248744194843,0.0,0,527087,0
0,0.0,20000.0,7071.067811865475,0.0,0,789232,0
0,0.0,150000.0,45734.74244670748,0.0,0,789234,0
8,0.0,195.4907149999981,10116.176833137726,0.0,0,264951,0
1,0.019444444444444445,19900.0,9690.434635601894,0.0,0,2807,0
7,0.0,5870.0,360334.0087652614,0.0,0,2825,0
1,0.20166666666666666,10000.0,4996.625270870026,0.0,0,527115,0
1,0.0,4000.0,2799.865686767741,0.0,0,527116,0
0,0.0,200000.0,76376.26158259733,0.0,0,527123,0
0,0.0,3000.0,0.0,0.0,0,527132,0
1,0.08722222222222223,250000.0,149500.15247236058,0.6666666666666666,0,2846,0
3,353.1123611111111,5026.241324234999,2137.4857876994015,0.0,0,264991,0
5,145.85930555555555,3037.6388243420006,1497.6511634790781,0.0,0,527137,0
5,64.94816666666667,68379.048504021,21415.616870021546,0.2222222222222222,0,789287,0
0,0.0,10000.0,0.0,0.0,0,2855,0
0,0.0,10000.0,0.0,0.0,0,789292,0
4,0.0,298.2788432999987,11180.344178090265,0.0,0,2861,0
22,33.29367283950617,74133.31731557699,69515.79459840631,0.35714285714285715,0,2874,0
1,15.535555555555556,2000.0,906.3122899862257,0.0,0,789308,0
1,0.0,-220.0,0.0,0.0,0,2879,0
12,83.56011111111113,15333.805393236,6141.411518303913,0.12,0,789315,0
0,0.0,45764.92085490003,0.0,0.0,0,2887,0
0,0.0,3000.0,0.0,0.0,0,789323,0
1,0.07166666666666667,5000.0,2930.958513196617,0.0,0,527183,0
30,0.0,-28339.819199999998,174567.98617153184,0.5333333333333333,0,789331,0
5,0.0,576.3215376999979,10997.460785210822,0.2,0,2902,0
4,42.0125,57199.0,61158.80966794563,0.16666666666666666,1,265047,0
3,67.24268518518518,159681.473357561,57964.19973341084,0.42857142857142855,1,2904,0
0,0.0,0.0,0.0,0.0,0,789335,1
0,0.0,0.0,0.0,0.0,0,789336,0
1,0.008888888888888889,100000.0,49807.394622498236,0.6666666666666666,0,789339,0
2,0.0,-665.53,170310.02396005744,0.0,0,265054,0
14,80.18702380952381,6100.668,2045.080065940746,0.0,0,789346,0
1,0.0,1000.0,353.5533905932738,0.0,0,2916,0
4,0.0,8144.896602382631,3248.85760253937,0.0,0,2919,0
2,153.7759722222222,29128.52923292,12726.771139320872,0.14285714285714285,1,789356,0
2,199.1977777777778,8779.651759995,10223.906510758414,0.2,0,527214,0
9,24.734166666666667,46164.75699305216,32895.07214740164,0.16666666666666666,0,527217,0
0,0.0,2000.0,707.1067811865476,0.0,0,2946,0
23,5.729722222222223,69364.15486012842,81649.95568064714,0.4583333333333333,1,789381,0
3,25.235972222222223,79357.90442400001,30647.497446405243,0.2222222222222222,0,789382,0
2,0.0,804.0,21735.048240112097,0.0,0,2953,0
3,0.0,-3068.8658,54457.82833593072,0.0,0,789389,0
1,0.0,-13779.0,0.0,0.0,0,789394,0
12,8.13888888888889,18000.0,23608.84503260481,0.2777777777777778,0,2973,0
1,0.005555555555555556,20000.0,11901.177812860935,0.3333333333333333,0,527261,0
0,0.0,20000.0,3535.5339059327375,0.0,0,2987,0
9,99.83629629629631,2970.0,1374.6050686912388,0.0,0,527278,0
2,0.0,-40.0,7771.103525240157,0.0,0,527279,0
0,0.0,20000.0,0.0,0.0,0,789423,0
1,0.0,10000.0,7040.376089487163,0.0,0,789422,0
3,189.6600925925926,13276.691100999999,3803.048976855053,0.0,1,2994,0
3,0.0,-3037.0,3065.0026644904133,0.0,0,789427,0
3,0.0,891.6562731999984,16326.17282731933,0.0,0,527291,0
2,47.94861111111111,3000.0,1410.218246167974,0.0,0,527296,0
0,0.0,5000.0,0.0,0.0,0,527298,0
1,0.0,783.0,0.0,0.0,0,3017,0
1,10.325277777777778,50000.0,27353.1168673716,0.5,0,527308,0
3,0.0,-1390.1999999999998,26575.747876059384,0.3333333333333333,0,3026,0
2,0.0,3021.0,2317.4504794160725,0.0,0,527316,0
1,0.8897222222222222,396084.7114349,149131.54151266353,0.5714285714285714,0,3029,0
2,0.0,1000.0,591.7675375195258,0.0,0,789473,0
3,37.30861111111111,48662.75600000005,952452.3270892053,0.2857142857142857,0,789477,0
0,0.0,260000.0,112952.79249904951,0.0,0,789480,0
4,0.0,91.88400000000001,2391.084988800482,0.0,0,3053,0
4,0.0,20000.0,399866.44248362497,0.2,0,3054,0
0,0.0,3000.0,0.0,0.0,0,789486,0
1,102.74138888888889,32757.553884899942,38148.423840310876,0.0,0,3056,0
2,17.170972222222222,99500.0,44295.726918706845,0.5,0,789492,0
6,0.0,500.0,262.26007251850416,0.0,0,3064,0
0,0.0,1070331.16840096,509802.2314510372,0.0,0,527356,0
3,0.0,-8.403999999999996,568.0175305187149,0.0,0,789504,0
1,0.0,-2585.71854108,0.0,0.0,0,3082,0
1,0.0,-4576.0,0.0,0.0,0,789518,0
1,0.0,-61191.62513872,0.0,0.0,0,789521,0
4,113.87659722222222,8000.0,3004.756224081615,0.0,0,3099,0
0,0.0,150000.0,50000.0,0.0,0,789538,0
1,0.03805555555555556,30000.0,17501.980485477845,0.3333333333333333,0,527421,0
0,0.0,20000.0,0.0,0.0,0,3137,0
2,0.0,880.7220000000016,28130.82907594442,0.0,0,527426,0
2,124.58694444444444,30000.0,13910.237874587216,0.16666666666666666,0,527429,0
0,0.0,0.0,0.0,0.0,0,789579,0
4,0.0,801.5999999999985,72131.26835788116,0.0,0,265293,0
0,0.0,0.0,0.0,0.0,0,527441,0
1,430.82194444444445,252886.84999999998,130565.6077130186,0.2,0,527444,0
2,68.73388888888888,50000.0,23543.487322815105,0.3333333333333333,0,3159,0
16,94.92881944444444,15741.3738,14699.832500820428,0.23809523809523808,2,789592,0
3,0.815,96631.411765928,48335.30827183674,0.3333333333333333,0,527450,0
2,0.0,15500.0,8808.286926809278,0.3333333333333333,0,265311,0
3,257.0004166666667,10015.205235824,4024.8317246697497,0.0,1,265312,0
2,0.0,118.38648360000025,3597.052195895967,0.0,0,3174,0
8,69.05760416666666,61952.452531532006,23441.996866435886,0.3333333333333333,0,527464,0
10,113.12283333333332,10000.0,5042.004464078723,0.0,0,789610,0
2,0.0,1000.0,586.1275083264054,0.0,0,527468,0
1,0.006111111111111111,10000.0,5936.739153050421,0.0,0,527469,0
17,14.813749999999999,16798.113915,13764.198257506025,0.047619047619047616,0,789620,0
15,0.006388888888888889,6929.0,17591.350370999695,0.0,0,789621,0
0,0.0,0.0,0.0,0.0,0,789628,0
0,0.0,8015.0,176.01590335502542,0.0,0,3201,0
0,0.0,30000.0,16034.98728214324,0.0,0,265348,0
0,0.0,0.0,0.0,0.0,0,789644,0
2,0.0,883.6399999999994,19320.985689141224,0.0,0,265358,0
11,0.0,-3292.0509556020006,20269.629856817766,0.09090909090909091,0,3218,0
1,0.0,-1850.9597999999999,0.0,0.0,0,3229,0
2,11.72,100000.0,42658.724788960724,0.8,1,527518,0
1,0.0,3000.0,2112.241112620537,0.0,0,3234,0
9,0.0,69.60074080000004,1457.710101595383,0.0,0,527524,0
5,0.0,-19816.0,49550.97098220922,0.0,0,3240,0
0,0.0,50000.0,0.0,0.0,0,527528,0
1,0.0,-5891.0,0.0,0.0,0,265391,0
2,0.0,71.02983750000021,3215.2145340552315,0.0,0,3251,0
2,45.720555555555556,50000.0,25991.416804815366,0.3333333333333333,0,789683,0
0,0.0,0.0,0.0,0.0,0,789685,0
3,0.0,-10060.0,15278.535051939152,0.0,0,3254,0
5,0.0,-977.1199999999953,31108.522611934786,0.0,0,265403,0
3,142.52083333333334,100398.406382042,50760.07727771838,0.3333333333333333,1,789696,0
0,0.0,4000.0,0.0,0.0,0,3265,0
14,0.0,-14594.146512917001,73043.25961042428,0.6428571428571429,0,3267,0
1,16.22972222222222,5970.496549999996,69636.63446515768,0.0,0,3273,0
2,0.0,26.622508300000163,790.5453813665602,0.0,0,265418,0
2,95.63694444444445,5000.0,2283.7789561952013,0.0,0,527568,0
2,30.096944444444446,90000.0,38012.61129820991,0.42857142857142855,0,527570,0
45,8.969861111111111,3924.9145883150013,4890.613766041121,0.0,0,3286,0
1,26.702222222222222,32000.0,14578.103141512356,0.0,0,3288,0
0,0.0,6000.0,0.0,0.0,0,3301,0
1,0.8594444444444445,97544.1022594852,41983.4600220864,0.8,0,3304,0
0,0.0,0.0,0.0,0.0,0,789736,0
1,0.07861111111111112,10000.0,5861.904206688964,0.0,0,789740,0
0,0.0,0.0,0.0,0.0,0,789743,0
2,155.45055555555555,26480.0461,8995.810741813013,0.0,0,3315,0
2,0.3963888888888889,135087.942587433,48769.50575257708,0.09090909090909091,0,789760,0
7,94.51657407407407,11000.0,4302.652442741311,0.13333333333333333,0,3338,0
1,0.0,1869.923999999999,51626.573201211024,0.0,0,3348,0
2,0.0,-67420.93323055,21834.71026316857,0.0,0,527636,0
3,128.67472222222221,10397.386864502001,4064.6488522378877,0.0,0,789783,0
2,171.18666666666667,100000.0,41229.76869926431,0.6,1,265499,0
2,0.0,-130.0,13290.07195240116,0.0,0,789804,0
2,100.23583333333333,20045.001845901003,9548.146714547205,0.25,1,3395,0
1,0.0,3000.0,2112.8002104930492,0.0,0,789827,0
0,0.0,7985.0,971.0830294058279,0.0,0,3404,0
1,0.0,-2099.0,0.0,0.0,0,527694,0
0,0.0,21361.5201,6971.365911261179,0.0,0,789843,0
4,122.60592592592593,30299.828937352002,13509.758578277648,0.375,3,789845,0
1,0.0,16.5,0.0,0.0,0,3415,0
3,0.0,1482.7011816,645.4972243679028,0.0,0,789848,0
0,0.0,0.0,0.0,0.0,0,527704,0
10,50.435833333333335,5939.318899999998,56218.127714555565,0.0,0,3442,0
2,0.0,570.0,25.305965769375426,0.0,0,265589,0
0,0.0,2900.0,0.0,0.0,0,3450,0
0,0.0,0.0,0.0,0.0,0,527738,0
1,0.06027777777777778,2306.0,1359.105378399151,0.0,0,527742,0
18,58.313472222222224,3603.67049882,1043.552724552651,0.0,0,3456,0
1,0.010277777777777778,5000.0,2951.666782941358,0.0,0,789896,0
1,0.15555555555555556,200000.0,100904.807067599,0.25,0,527757,0
1,0.024166666666666666,30000.0,13512.685225788913,0.0,0,3480,0
0,0.0,0.0,0.0,0.0,0,789912,0
5,170.85166666666666,4000.0,5864.865380553877,0.0,0,789914,0
2,0.0,430.6826831999988,10388.10572241157,0.0,0,527773,0
0,0.0,20000.0,181.21149705983498,0.0,0,527790,0
1,0.0,-320030.0,0.0,0.0,0,3502,0
0,0.0,67000.0,23586.71942711265,0.0,0,789940,0
3,0.0,-150030.0,208395.69549297317,0.0,0,3511,0
0,0.0,0.0,0.0,0.0,0,265655,0
16,126.39444444444445,3020.470548305999,4622.210049185958,0.0,0,3514,0
0,0.0,0.0,0.0,0.0,0,527802,0
1,3.8466666666666667,5000.0,2922.1117605858603,0.0,0,265661,0
5,80.18716666666667,100000.0,48528.201915896025,0.4,0,789953,0
0,0.0,0.0,0.0,0.0,0,265668,0
2,0.0,793.0739840000024,22696.006355744616,0.0,0,527815,0
1,0.0,100000.0,70705.6383246304,0.5,0,527823,0
13,33.980555555555554,45705.918600000005,29094.532849953615,0.09090909090909091,0,527829,0
3,0.12861111111111112,12500.0,6843.005127363962,0.2,0,3548,0
3,87.54625,28000.0,11139.585656327145,0.3333333333333333,1,789981,0
