user_id,label,label_name,reg_source,total_trades,web_ratio,app_ratio,api_ratio,interface_diversity,transitions,transition_rate,dominant_source,api_only
826339,1,黑名單,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
829425,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
838434,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
839795,-1,未標記,APP,19,0.0,1.0,0.0,1,0,0.0,APP,0
840343,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
845146,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
846680,-1,未標記,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
858876,0,正常,WEB,7,0.0,1.0,0.0,1,0,0.0,APP,0
865379,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
870989,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
874372,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
876857,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
883215,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
901272,0,正常,WEB,16,0.0,1.0,0.0,1,0,0.0,APP,0
903379,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
910088,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
916327,-1,未標記,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
922696,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
922855,0,正常,WEB,8,0.0,1.0,0.0,1,0,0.0,APP,0
925109,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
926999,0,正常,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
928755,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
930456,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
930815,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
938158,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
939801,-1,未標記,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
946364,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
947504,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
947519,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
948962,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
956435,-1,未標記,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
961435,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
962708,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
965384,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
966484,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
967426,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
967569,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
968138,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
971313,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
971712,-1,未標記,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
972062,0,正常,APP,10,0.0,1.0,0.0,1,0,0.0,APP,0
973545,1,黑名單,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
975232,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
976106,0,正常,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
977996,1,黑名單,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
978077,-1,未標記,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
978329,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
978543,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
979038,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
979118,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
979399,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
979673,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
980160,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
980438,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
981722,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
982143,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
16313,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
16866,0,正常,WEB,21,0.047619047619047616,0.9523809523809523,0.0,2,2,0.09523809523809523,APP,0
38118,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
49202,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
52433,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
55560,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
59568,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
70938,0,正常,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
79113,0,正常,WEB,13,0.0,1.0,0.0,1,0,0.0,APP,0
117255,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
138020,-1,未標記,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
141164,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
152622,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
161778,0,正常,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
162462,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
166679,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
166989,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
185421,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
186415,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
194528,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
199289,0,正常,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
201861,0,正常,WEB,9,0.0,1.0,0.0,1,0,0.0,APP,0
244695,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
254988,-1,未標記,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
258417,0,正常,WEB,12,0.0,1.0,0.0,1,0,0.0,APP,0
258468,-1,未標記,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
266407,0,正常,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
285624,0,正常,WEB,7,0.0,1.0,0.0,1,0,0.0,APP,0
290090,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
308895,0,正常,WEB,8,0.0,1.0,0.0,1,0,0.0,APP,0
319824,0,正常,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
325319,0,正常,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
343219,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
365143,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
368448,0,正常,API,2,0.0,1.0,0.0,1,0,0.0,APP,0
391429,0,正常,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
397424,0,正常,WEB,6,0.0,1.0,0.0,1,0,0.0,APP,0
408538,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
425650,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
439430,0,正常,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
443006,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
454484,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
460451,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
462804,0,正常,APP,11,0.0,1.0,0.0,1,0,0.0,APP,0
462989,0,正常,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
486348,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
498428,0,正常,WEB,16,0.0,1.0,0.0,1,0,0.0,APP,0
498628,0,正常,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
502359,0,正常,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
512971,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
516517,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
529990,-1,未標記,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
531413,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
535679,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
538297,-1,未標記,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
565212,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
567819,1,黑名單,APP,11,0.0,1.0,0.0,1,0,0.0,APP,0
569119,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
570298,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
570725,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
577610,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
581536,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
582418,-1,未標記,APP,20,0.0,1.0,0.0,1,0,0.0,APP,0
583230,-1,未標記,WEB,19,0.0,1.0,0.0,1,0,0.0,APP,0
586119,0,正常,APP,10,0.0,1.0,0.0,1,0,0.0,APP,0
587141,0,正常,WEB,17,0.0,1.0,0.0,1,0,0.0,APP,0
594963,-1,未標記,APP,17,0.0,1.0,0.0,1,0,0.0,APP,0
596766,0,正常,WEB,7,0.0,1.0,0.0,1,0,0.0,APP,0
611868,0,正常,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
613788,0,正常,WEB,6,0.16666666666666666,0.8333333333333334,0.0,2,2,0.3333333333333333,APP,0
623255,1,黑名單,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
624575,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
633010,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
663529,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
664268,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
673396,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
676150,0,正常,WEB,8,0.0,1.0,0.0,1,0,0.0,APP,0
680951,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
682709,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
686349,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
688334,0,正常,WEB,9,0.0,1.0,0.0,1,0,0.0,APP,0
692204,0,正常,WEB,21,0.0,1.0,0.0,1,0,0.0,APP,0
694156,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
709667,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
720275,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
736011,0,正常,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
745645,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
749647,0,正常,APP,11,0.0,1.0,0.0,1,0,0.0,APP,0
753285,0,正常,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
768242,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
770006,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
781401,-1,未標記,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
784767,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
794763,0,正常,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
821300,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
852293,-1,未標記,APP,15,0.0,1.0,0.0,1,0,0.0,APP,0
866370,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
868091,0,正常,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
868094,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
880793,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
882464,0,正常,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
884152,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
885471,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
899506,0,正常,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
904787,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
908088,-1,未標記,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
913333,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
919389,1,黑名單,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
936666,-1,未標記,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
937266,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
941548,-1,未標記,APP,25,0.0,1.0,0.0,1,0,0.0,APP,0
948190,0,正常,APP,16,0.0,1.0,0.0,1,0,0.0,APP,0
954749,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
956416,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
957859,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
966670,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
972910,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
975435,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
976766,-1,未標記,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
977339,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
982163,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
983106,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
983320,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
983442,0,正常,APP,16,0.0,1.0,0.0,1,0,0.0,APP,0
985284,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
987331,-1,未標記,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
988655,0,正常,APP,21,0.0,1.0,0.0,1,0,0.0,APP,0
989603,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
989607,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
991823,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
995013,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
1155,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
2524,0,正常,WEB,108,0.0,1.0,0.0,1,0,0.0,APP,0
4574,-1,未標記,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
6698,0,正常,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
11190,-1,未標記,WEB,9,0.0,1.0,0.0,1,0,0.0,APP,0
14579,-1,未標記,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
29768,0,正常,WEB,22,0.0,1.0,0.0,1,0,0.0,APP,0
31991,0,正常,WEB,50,0.0,1.0,0.0,1,0,0.0,APP,0
41411,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
68842,0,正常,WEB,9,0.0,1.0,0.0,1,0,0.0,APP,0
71837,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
76327,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
76746,0,正常,WEB,20,0.0,1.0,0.0,1,0,0.0,APP,0
79952,1,黑名單,APP,17,0.0,1.0,0.0,1,0,0.0,APP,0
81730,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
82318,0,正常,APP,21,0.0,1.0,0.0,1,0,0.0,APP,0
84797,-1,未標記,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
89895,1,黑名單,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
91047,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
93886,0,正常,APP,12,0.0,1.0,0.0,1,0,0.0,APP,0
114537,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
117060,0,正常,APP,35,0.0,1.0,0.0,1,0,0.0,APP,0
121434,0,正常,APP,43,0.0,1.0,0.0,1,0,0.0,APP,0
126582,-1,未標記,APP,16,0.0,1.0,0.0,1,0,0.0,APP,0
127992,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
131854,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
133167,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
140471,-1,未標記,APP,28,0.0,1.0,0.0,1,0,0.0,APP,0
149007,0,正常,APP,10,0.0,1.0,0.0,1,0,0.0,APP,0
151382,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
155752,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
169810,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
178195,-1,未標記,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
178655,0,正常,WEB,52,0.2692307692307692,0.7307692307692307,0.0,2,23,0.4423076923076923,APP,0
184179,-1,未標記,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
210112,-1,未標記,APP,11,0.0,1.0,0.0,1,0,0.0,APP,0
213310,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
220767,0,正常,APP,24,0.0,1.0,0.0,1,0,0.0,APP,0
240976,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
248235,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
285713,0,正常,APP,25,0.0,1.0,0.0,1,0,0.0,APP,0
285844,0,正常,WEB,9,0.0,1.0,0.0,1,0,0.0,APP,0
286453,0,正常,WEB,21,0.0,1.0,0.0,1,0,0.0,APP,0
290731,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
298800,0,正常,WEB,8,0.0,1.0,0.0,1,0,0.0,APP,0
299845,0,正常,APP,12,0.0,1.0,0.0,1,0,0.0,APP,0
307489,-1,未標記,WEB,12,0.0,1.0,0.0,1,0,0.0,APP,0
311714,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
316987,0,正常,WEB,29,0.0,1.0,0.0,1,0,0.0,APP,0
322268,-1,未標記,APP,29,0.0,1.0,0.0,1,0,0.0,APP,0
322763,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
322974,0,正常,WEB,10,0.0,1.0,0.0,1,0,0.0,APP,0
331496,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
358408,0,正常,API,1,0.0,1.0,0.0,1,0,0.0,APP,0
358464,0,正常,API,13,0.0,1.0,0.0,1,0,0.0,APP,0
362376,0,正常,API,1,0.0,1.0,0.0,1,0,0.0,APP,0
370300,0,正常,API,32,0.0,1.0,0.0,1,0,0.0,APP,0
388019,-1,未標記,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
402024,0,正常,APP,65,0.0,1.0,0.0,1,0,0.0,APP,0
405181,0,正常,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
407961,0,正常,APP,32,0.0,1.0,0.0,1,0,0.0,APP,0
410791,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
420650,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
421954,0,正常,WEB,26,0.0,1.0,0.0,1,0,0.0,APP,0
432992,0,正常,APP,23,0.0,1.0,0.0,1,0,0.0,APP,0
441926,0,正常,WEB,517,0.9381044487427466,0.061895551257253385,0.0,2,31,0.059961315280464215,WEB,0
443529,0,正常,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
447598,0,正常,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
450830,-1,未標記,APP,13,0.0,1.0,0.0,1,0,0.0,APP,0
456071,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
458707,0,正常,APP,16,0.0,1.0,0.0,1,0,0.0,APP,0
463232,-1,未標記,WEB,3,0.3333333333333333,0.6666666666666666,0.0,2,1,0.3333333333333333,APP,0
464291,0,正常,APP,37,0.0,1.0,0.0,1,0,0.0,APP,0
465239,0,正常,APP,39,0.0,1.0,0.0,1,0,0.0,APP,0
466846,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
469033,0,正常,APP,13,0.0,1.0,0.0,1,0,0.0,APP,0
470398,0,正常,APP,21,0.0,1.0,0.0,1,0,0.0,APP,0
472892,0,正常,WEB,6,0.0,1.0,0.0,1,0,0.0,APP,0
478942,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
497203,-1,未標記,APP,4,0.75,0.25,0.0,2,1,0.25,WEB,0
498683,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
502084,0,正常,WEB,7,0.0,1.0,0.0,1,0,0.0,APP,0
532496,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
537615,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
541533,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
544081,-1,未標記,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
544122,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
555881,0,正常,APP,11,0.0,1.0,0.0,1,0,0.0,APP,0
556108,0,正常,APP,19,0.0,1.0,0.0,1,0,0.0,APP,0
561297,0,正常,APP,16,0.0,1.0,0.0,1,0,0.0,APP,0
563078,-1,未標記,WEB,58,0.0,1.0,0.0,1,0,0.0,APP,0
565268,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
567475,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
572730,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
576769,0,正常,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
578339,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
579988,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
580074,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
583481,0,正常,WEB,30,0.0,1.0,0.0,1,0,0.0,APP,0
588344,0,正常,APP,38,0.0,1.0,0.0,1,0,0.0,APP,0
590911,-1,未標記,APP,10,0.0,1.0,0.0,1,0,0.0,APP,0
591291,-1,未標記,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
596430,0,正常,APP,10,0.0,1.0,0.0,1,0,0.0,APP,0
596740,-1,未標記,APP,15,0.0,1.0,0.0,1,0,0.0,APP,0
601106,0,正常,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
604201,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
605310,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
606791,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
608831,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
615117,-1,未標記,APP,12,0.0,1.0,0.0,1,0,0.0,APP,0
620846,0,正常,WEB,18,0.0,1.0,0.0,1,0,0.0,APP,0
623519,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
624617,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
629321,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
631266,0,正常,WEB,9,0.0,1.0,0.0,1,0,0.0,APP,0
639539,0,正常,APP,24,0.0,1.0,0.0,1,0,0.0,APP,0
642698,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
642859,0,正常,APP,16,0.0,1.0,0.0,1,0,0.0,APP,0
647573,0,正常,APP,12,0.0,1.0,0.0,1,0,0.0,APP,0
647672,0,正常,APP,12,0.0,1.0,0.0,1,0,0.0,APP,0
654570,0,正常,APP,12,0.0,1.0,0.0,1,0,0.0,APP,0
656586,-1,未標記,APP,16,0.0,1.0,0.0,1,0,0.0,APP,0
662788,-1,未標記,APP,16,0.0,1.0,0.0,1,0,0.0,APP,0
666567,0,正常,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
668267,0,正常,APP,12,0.0,1.0,0.0,1,0,0.0,APP,0
668831,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
670610,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
672783,0,正常,WEB,97,0.0,1.0,0.0,1,0,0.0,APP,0
678333,0,正常,APP,28,0.0,1.0,0.0,1,0,0.0,APP,0
680727,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
683721,0,正常,APP,17,0.0,1.0,0.0,1,0,0.0,APP,0
684709,0,正常,APP,17,0.0,1.0,0.0,1,0,0.0,APP,0
688347,0,正常,APP,25,0.0,1.0,0.0,1,0,0.0,APP,0
701197,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
703638,0,正常,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
714936,0,正常,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
715240,0,正常,WEB,17,0.0,1.0,0.0,1,0,0.0,APP,0
719227,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
720101,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
733158,-1,未標記,WEB,14,0.0,1.0,0.0,1,0,0.0,APP,0
733390,1,黑名單,APP,19,0.0,1.0,0.0,1,0,0.0,APP,0
735378,0,正常,WEB,15,0.0,1.0,0.0,1,0,0.0,APP,0
736871,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
739494,0,正常,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
743272,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
744679,0,正常,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
747150,1,黑名單,APP,14,0.0,1.0,0.0,1,0,0.0,APP,0
747292,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
751879,-1,未標記,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
769453,-1,未標記,APP,33,0.0,1.0,0.0,1,0,0.0,APP,0
778608,0,正常,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
779585,0,正常,APP,10,0.0,1.0,0.0,1,0,0.0,APP,0
783942,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
786369,0,正常,APP,26,0.0,1.0,0.0,1,0,0.0,APP,0
820738,0,正常,APP,16,0.0,1.0,0.0,1,0,0.0,APP,0
826742,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
827367,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
835982,-1,未標記,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
839560,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
841188,0,正常,APP,18,0.0,1.0,0.0,1,0,0.0,APP,0
845148,0,正常,APP,20,0.0,1.0,0.0,1,0,0.0,APP,0
851928,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
862022,0,正常,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
862873,0,正常,APP,20,0.0,1.0,0.0,1,0,0.0,APP,0
863819,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
867423,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
878790,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
881777,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
883571,-1,未標記,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
884185,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
884669,-1,未標記,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
